customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default,PD_Logistic,EL_Logistic,PD_Tree,EL_Tree
6983699,0,3365.483255,6117.626564,77161.33593,4,627,0,6.464966588467643e-10,1.9581963117860097e-06,0.0,0.0
4603885,0,5078.572992,3364.069451,78740.49119,6,705,0,8.59215622874966e-13,3.927230330973534e-09,0.0,0.0
5344555,0,4544.018754,5677.068975,78113.27193,4,612,0,6.701305195562898e-10,2.74057708364239e-06,0.0,0.0
7720796,0,6544.081795,6514.213953,84073.32646,4,698,0,1.2076176697796225e-10,7.112473927312635e-07,0.0,0.0
2972996,0,4988.123714,2824.712946,93184.15285,4,739,0,2.080190388170008e-12,9.338622304379114e-09,0.0,0.0
5684090,1,3821.420859,11797.62033,101311.898,7,593,0,1.2782441072030104e-09,4.396237824743474e-06,0.0,0.0
5240059,0,3751.658863,4115.745261,69070.34542,7,706,0,6.014631746088261e-13,2.0308361848103873e-09,0.0,0.0
4032414,0,4815.121256,4611.124642,83880.77718,3,538,0,4.740297526732968e-09,2.054259664266253e-05,0.0,0.0
1011585,1,6144.153299,8927.580654,77259.17476,3,577,0,7.94654231547134e-06,0.0439422967649217,0.0,0.0
8526904,1,2213.093948,3238.403786,30308.86389,6,643,0,7.358669457245168e-08,0.00014656884157045555,0.0,0.0
1602783,0,5013.078974,5172.78763,83116.63663,4,691,0,6.357746554117583e-11,2.8684697015221026e-07,0.0,0.0
2206905,0,5387.110265,3978.607758,90629.31619,3,649,0,1.8537618792994954e-10,8.987777683956004e-07,0.0,0.0
4780828,5,3853.551637,13794.93947,44182.39056,3,620,1,0.9999982788272898,3468.1905039348762,1.0,3468.1964733
8219066,0,3622.736074,3534.343696,80270.21727,5,737,0,2.1866364806366414e-12,7.1294461732140865e-09,0.0,0.0
6495931,0,4291.979619,5714.131435,79953.32297,4,602,0,6.569132108412546e-10,2.5375123011442627e-06,0.0,0.0
1920380,0,3042.490665,3475.882034,80932.17849,3,645,0,3.779850301802796e-10,1.0350143332499194e-06,0.0,0.0
4082211,0,1627.962573,265.908839,26590.8839,5,683,0,4.153195890970546e-10,6.085122721953694e-07,0.0,0.0
1750387,3,6082.03184,16740.94981,86438.7746,5,591,0,0.07790791135798898,426.45455772046796,0.007272727272727273,39.80966295272727
1198894,0,3154.429126,2962.774855,48014.60233,5,617,0,6.529866117579046e-10,1.8538199883154698e-06,0.0,0.0
6343028,5,7528.756613,26674.29133,109983.3943,5,584,1,0.9999694755923633,6775.674121947733,1.0,6775.8809517
7886399,0,3507.205809,3520.734325,59435.13705,7,714,0,1.0998166048451839e-12,3.471554866812918e-09,0.0,0.0
8699119,4,6474.593048,19127.43288,80621.09062,1,515,1,0.999997690790681,5827.120287128458,1.0,5827.1337432
5624986,1,2528.619641,7218.825254,54528.15674,4,687,0,6.236468947265288e-07,0.0014192692083487438,0.0,0.0
4235596,1,5224.630232,6515.38971,63104.51099,7,684,0,1.051924655404965e-09,4.946325620773467e-06,0.0,0.0
5455116,0,6566.576114,6070.767165,105571.2134,5,717,0,9.292560344196407e-13,5.491827431469338e-09,0.0,0.0
2191517,0,7181.334709,5282.774606,102482.1254,3,587,0,3.816544444476792e-10,2.466709477880608e-06,0.0,0.0
4948378,0,6075.817791,10352.59801,93513.28212,2,578,0,1.1773667742520246e-07,0.0006438119394179459,0.0,0.0
7436999,4,3923.562277,16067.95465,60866.36145,3,625,1,0.9995283638299075,3529.540604803101,1.0,3531.2060493
5160026,0,3284.624113,3187.084553,49636.63041,7,644,0,1.0811114413080879e-11,3.1959402380646565e-08,0.0,0.0
8980310,2,3362.300772,10294.98302,72878.22455,8,595,0,3.04580688289948e-07,0.0009216826950362252,0.0,0.0
8612359,0,2668.229901,3335.110492,54074.55159,3,567,0,3.4363505292702366e-08,8.25207590926442e-05,0.0,0.0
4954762,3,8403.782742,21270.15415,123028.5856,5,650,0,0.006061892651144974,45.84854596099388,0.007272727272727273,55.00657794763636
8825751,1,3245.491353,5202.832746,59268.52981,6,639,0,9.210884311698681e-09,2.6904460848391283e-05,0.0,0.0
1930232,0,6168.56338,6967.015878,83804.85571,5,662,0,5.364090217674553e-11,2.9779857435387125e-07,0.0,0.0
6490104,0,3137.330597,3010.956594,53330.83564,3,703,0,2.3202688632660906e-09,6.551505448192005e-06,0.0,0.0
5618652,1,2725.955875,7797.740804,61487.98786,6,673,0,1.5152621430511843e-08,3.71748396691392e-05,0.0,0.0
4624019,1,5691.138545,7227.573148,92788.59591,3,551,0,8.0625643664736e-07,0.004129665375382327,0.0,0.0
1167473,5,7018.663685,28851.57838,87756.38757,3,521,1,0.9999999938011168,6316.797277342912,1.0,6316.7973165
4890594,1,5740.483474,8945.079045,76204.8133,5,652,0,6.001428986015423e-08,0.000310059935231455,0.0,0.0
4649475,2,3113.615277,8438.719571,61655.49525,6,620,0,8.0463737912459e-06,0.022547981124788077,0.0,0.0
6038492,1,3437.856994,8418.461821,82304.35953,6,713,0,9.458877785949247e-10,2.926644223663517e-06,0.0,0.0
7964809,1,2551.914085,6348.344259,71510.13825,6,611,0,6.8993076765300686e-09,1.5845796392837136e-05,0.0,0.0
3369823,1,3024.879991,6091.915748,57446.38985,5,612,0,1.8120845332888703e-07,0.000493320442207147,0.0,0.0
3858747,1,2286.8943,3628.561857,34813.5786,6,628,0,7.328281569055172e-08,0.00015083104814160597,0.0,0.0
4517833,1,5292.527571,6900.733099,87009.33144,6,558,0,5.5649773190764806e-09,2.6507516303881744e-05,0.0,0.0
1228057,0,3627.632765,4044.241976,54392.77104,5,709,0,1.0022392029371207e-10,3.272180193847965e-07,0.0,0.0
4078949,3,3827.895814,15569.67691,71394.19705,4,671,0,0.2017674710500693,695.1103720505339,0.007272727272727273,25.055318055272725
2080576,0,3348.066429,5857.41648,57294.64793,2,676,0,7.298535639885033e-08,0.000219923839410832,0.0,0.0
7738914,2,5098.239865,10091.70998,84752.7774,6,583,0,3.4343867418299137e-06,0.015758394659122255,0.0,0.0
5555262,5,4329.210391,20618.45013,60962.52134,3,643,1,0.9999996129572214,3896.287843869343,1.0,3896.2893519
6937403,2,6543.479432,14921.97177,90739.89629,2,612,0,0.019069264318729955,112.30140496768286,0.0,0.0
4087694,2,4693.897513,12003.94912,75151.29976,2,581,0,0.03429603629299321,144.8838715152947,0.0,0.0
4024001,3,3381.605393,8567.629245,49500.01417,4,501,1,0.6176918769970962,1879.9111642191056,0.9230769230769231,2809.333711107692
3629868,0,3235.790179,3886.777712,54748.87178,4,603,0,3.883123388917617e-09,1.1308475273134343e-05,0.0,0.0
7337914,0,5574.552313,4839.809429,79610.88151,5,553,0,2.0744517002516848e-10,1.040772557146033e-06,0.0,0.0
6702409,5,4951.081528,19414.90323,66975.88519,5,490,1,0.9999974747794865,4455.962122884625,1.0,4455.9733752
5788935,0,3126.782731,4950.516233,62051.33707,6,598,0,9.738661466399855e-11,2.7405610646574786e-07,0.0,0.0
6402420,0,5343.673464,4246.948883,109366.2295,5,616,0,1.3707518303731908e-12,6.592365163525185e-09,0.0,0.0
4574612,1,3748.345184,6488.791081,62603.89743,6,703,0,3.894056716360457e-09,1.3136641865093315e-05,0.0,0.0
2182486,1,4115.278284,7179.66974,71243.54448,4,724,0,4.93802858975751e-08,0.00018289225639080205,0.0,0.0
3282300,0,2709.722946,2908.966728,54356.06051,6,647,0,2.802376636314256e-11,6.834297847279533e-08,0.0,0.0
1357064,5,6434.157297,35162.03506,109537.4451,5,587,1,0.9999997147777501,5790.739915651661,1.0,5790.7415673
6018700,0,4158.102386,5174.333414,67232.67059,3,718,0,1.2814978935159592e-09,4.795739503814415e-06,0.0,0.0
4411163,0,2782.900652,2897.469251,67528.46644,3,702,0,4.162625316237327e-10,1.0425755435929708e-06,0.0,0.0
7865054,0,2650.699058,3477.27481,49271.53428,3,638,0,1.633021102442562e-08,3.8957827481447587e-05,0.0,0.0
5350534,0,2816.132214,3525.506063,55830.14035,4,603,0,2.6958054932891137e-09,6.8325702230966716e-06,0.0,0.0
6013470,1,4313.569635,8695.767147,84824.97422,7,640,0,6.30457369633235e-10,2.4475695892307044e-06,0.0,0.0
5799400,1,4178.316679,6030.736766,62618.65893,6,698,0,3.4369540341708657e-09,1.2924614129339217e-05,0.0,0.0
6304167,3,4008.719354,12828.17883,62486.26675,4,615,0,0.3134342350116932,1130.822895687803,0.007272727272727273,26.238890317090906
5244790,0,2178.489627,1360.978163,39843.779,4,650,0,1.9267184890080477e-09,3.777602618207831e-06,0.0,0.0
1197421,0,3645.772306,3461.386979,48614.49857,3,685,0,7.648672361308107e-09,2.509678608527225e-05,0.0,0.0
4342998,0,4577.436413,5484.633824,59694.28433,3,617,0,2.6894546947958744e-08,0.00011079727065965193,0.0,0.0
1812014,0,3249.630034,4994.856395,73161.47914,4,668,0,2.4390515607330507e-10,7.133413685609426e-07,0.0,0.0
6239834,0,2499.777119,2331.241372,45890.16553,3,555,0,6.264491563806248e-08,0.00014093849406034248,0.0,0.0
7410501,4,2075.983696,7365.747951,31027.5834,3,522,1,0.999682258373553,1867.7916626075596,1.0,1868.3853264
8651006,5,4713.502539,21925.40346,75485.17898,2,624,1,0.9999998857972924,4242.151800634723,1.0,4242.1522851
1645335,0,4478.12808,8276.278814,78487.16471,2,737,0,8.276041074234575e-09,3.33550547331869e-05,0.0,0.0
1520123,1,4112.911361,5394.405178,59426.11225,5,670,0,3.471520973488731e-08,0.00012850252246630423,0.0,0.0
8226781,0,2739.882874,3475.478878,40991.6067,2,605,0,4.742695996825367e-07,0.0011694988384461163,0.0,0.0
1301580,0,4392.972756,8136.933063,88944.02737,3,641,0,2.503475588362151e-09,9.897930049487401e-06,0.0,0.0
2687878,1,3638.090473,7283.648801,72236.54038,6,662,0,4.385428645986843e-09,1.4359127559287422e-05,0.0,0.0
3251778,0,4221.350965,4320.763855,60365.58605,4,671,0,7.534150600648676e-10,2.8623864517653256e-06,0.0,0.0
2413817,3,3778.097535,12780.77159,62607.96343,5,666,0,0.02664097008195019,90.58696505696228,0.007272727272727273,24.729365683636363
5540681,1,6274.067388,14286.66116,94708.98202,4,576,0,3.803651579776789e-06,0.02147792969879301,0.0,0.0
2346430,1,4663.517963,6274.407296,64387.9468,5,640,0,6.024729953206872e-08,0.00025286792723103955,0.0,0.0
8414006,3,6243.670445,15755.51032,88709.41672,4,678,0,0.03918306177819787,220.1815122922289,0.007272727272727273,40.867661094545454
4113985,1,3988.808926,8479.78167,72875.95874,5,653,0,5.716124936718685e-08,0.0002052047715274321,0.0,0.0
3974195,0,5221.616717,6421.898228,74618.74746,3,611,0,9.630635598612699e-09,4.525873905334623e-05,0.0,0.0
5729607,0,2762.45489,5355.339975,64325.18115,4,704,0,3.9573863908875944e-10,9.838891248414198e-07,0.0,0.0
5314585,3,3557.451002,12830.42438,77751.66385,5,572,0,0.028826007637414126,92.29239877804068,0.1,320.17059018000003
8677600,0,2598.335039,3471.919004,66277.98502,2,616,0,2.024807417408724e-08,4.7350152538921685e-05,0.0,0.0
6520753,0,6903.79744,5804.638948,99344.78829,3,632,0,2.998966502462578e-10,1.8633831536112213e-06,0.0,0.0
1303053,5,5085.195598,24788.71234,80638.77036,2,610,1,0.9999999694528185,4576.675898395447,1.0,4576.6760382
4134624,0,5190.549673,1607.248931,70017.71075,2,603,0,7.423276406795535e-09,3.467779643329307e-05,0.0,0.0
3745916,1,5511.542314,8062.971304,78649.29238,4,631,0,2.3663484259605672e-07,0.0011738006531414066,0.0,0.0
7501010,5,4717.911867,22967.00779,90521.28125,4,520,1,0.9999983649879199,4246.113737841394,1.0,4246.1206803
3293347,0,3400.907484,4372.920397,65418.05148,4,656,0,5.386076946363147e-10,1.6485794456657663e-06,0.0,0.0
7133077,3,6699.743037,21726.16915,118844.2497,5,548,0,0.0739479616275265,445.88910691292745,0.1,602.9768733300001
5995793,1,5793.514668,8914.954025,74437.20604,5,594,0,2.2421891065200046e-07,0.0011691139929348115,0.0,0.0
2907463,0,6226.253729,900.4474226,90044.74226,5,662,0,8.627388397890359e-13,4.834467826550656e-09,0.0,0.0
5542299,0,6495.310023,2729.068133,99472.96242,3,708,0,1.1559226015401207e-11,6.757268093636203e-08,0.0,0.0
2557285,1,2938.517702,6824.689911,45496.27955,2,613,0,0.00021057514794648577,0.5569009198578156,0.0,0.0
4201280,0,3461.356924,3168.421472,65649.52833,5,564,0,2.737666229904714e-10,8.528435964433492e-07,0.0,0.0
1444366,0,1648.241456,2197.938574,38943.89925,5,668,0,3.952686219304648e-10,5.863483160296046e-07,0.0,0.0
1063565,0,3780.913682,8631.834149,96744.26934,6,693,0,2.336041388586583e-12,7.949133763042762e-09,0.0,0.0
2384703,3,5368.330911,18675.56215,80788.58848,1,474,1,0.9998032555121401,4830.547249335828,0.9733333333333334,4702.6578780360005
5538161,3,3648.073806,10698.10368,62780.78495,5,648,0,0.01152187153021101,37.82937395291393,0.007272727272727273,23.87830127563636
3869790,5,2590.226341,11769.80335,39028.41913,4,629,1,0.9999770310356059,2331.150161565061,1.0,2331.2037069000003
2977717,0,3627.287343,1649.470527,57908.48535,2,655,0,9.814560462886321e-09,3.204020784972219e-05,0.0,0.0
4651836,0,4316.677593,4424.138572,76467.18762,5,612,0,6.734740794352273e-11,2.616453421347913e-07,0.0,0.0
1698882,0,6028.380073,4054.464139,105365.7298,2,666,0,1.559009381634535e-10,8.458470980879116e-07,0.0,0.0
3808599,0,2491.89134,3626.238016,49614.20113,4,680,0,1.277229525794837e-09,2.8644454750684152e-06,0.0,0.0
2966500,1,2652.421385,4510.306352,40821.36564,3,633,0,1.1160644471659748e-05,0.026642458860311108,0.0,0.0
2542510,3,4423.176239,15960.80903,71290.43771,4,646,0,0.35295765839899435,1405.0745352031597,0.007272727272727273,28.951699018909093
8266691,0,3855.075352,2826.597541,54263.48322,4,691,0,4.326518367275614e-10,1.501114888589355e-06,0.0,0.0
6421307,5,5434.805241,23099.13015,77705.96125,2,495,1,0.999999994142535,4891.324688249237,1.0,4891.324716900001
8927242,0,5835.846032,5589.67583,103009.1429,5,652,0,3.159583306921491e-12,1.65949575340241e-08,0.0,0.0
2382521,0,4813.551473,6650.582101,80176.1436,5,693,0,3.325813928441388e-11,1.4408078880755666e-07,0.0,0.0
4828113,5,5444.325243,23588.40791,83329.24777,4,538,1,0.9999993323883981,4899.889447474773,1.0,4899.8927187
2311547,0,4991.184002,3347.827992,95164.50649,6,649,0,3.7460760851999876e-13,1.6827619524052471e-09,0.0,0.0
7793516,5,6589.112894,30796.40528,86511.61048,4,604,1,0.999999945503628,5930.201281425528,1.0,5930.2016046
1935267,0,3468.177564,4386.997292,55713.7818,5,701,0,1.2015369915620335e-10,3.7504292728063523e-07,0.0,0.0
6207761,0,3076.094795,4072.244614,52576.32802,4,628,0,3.364121955917984e-09,9.313522234510077e-06,0.0,0.0
5734095,1,3631.288298,9869.222825,85921.57751,6,607,0,1.1205816872878906e-08,3.6622396512014516e-05,0.0,0.0
5266853,2,2725.764523,10058.80295,63180.55122,3,599,0,0.004814169883409645,11.810064128303749,0.0,0.0
1648745,0,6894.769899,6413.830596,83923.06805,4,601,0,7.869536943003974e-10,4.883278179032305e-06,0.0,0.0
7608644,4,3094.554788,17798.78631,74344.70037,5,632,1,0.9657137343522961,2689.608654429532,1.0,2785.0993092
1338811,0,2222.467816,1466.940613,44429.66999,7,695,0,2.541563622329049e-12,5.0836890176484215e-09,0.0,0.0
5257620,0,3604.078705,6562.685054,74606.40454,3,600,0,1.1224447535323526e-08,3.640841310370433e-05,0.0,0.0
8795461,0,3783.939677,5496.834428,61071.38192,4,605,0,4.663802893393749e-09,1.5882793932618004e-05,0.0,0.0
4787814,0,5875.218931,7019.252827,91225.68583,3,641,0,1.1666010180256093e-09,6.168632747425139e-06,0.0,0.0
2932527,0,1850.018222,2203.218456,35306.70502,5,683,0,4.593515924162051e-10,7.648279346472267e-07,0.0,0.0
4581352,0,3079.521595,2626.150772,57847.41493,4,697,0,2.1238433160519937e-10,5.886379220560672e-07,0.0,0.0
3342765,0,5215.837295,5501.403489,89374.62457,4,674,0,5.2493697195152766e-11,2.464187252246232e-07,0.0,0.0
5974112,0,2506.930928,4727.998412,61656.33872,4,699,0,4.080572170805754e-10,9.206741321036139e-07,0.0,0.0
2501479,0,2784.240833,4694.665576,51121.59387,3,600,0,5.531792261772897e-08,0.0001386165770541137,0.0,0.0
8210974,0,4791.479616,3244.538961,66725.45039,5,622,0,9.190183893859696e-11,3.963112091524821e-07,0.0,0.0
7257613,5,3304.490766,15711.70955,54128.74807,4,581,1,0.9999946892133662,2974.0258948991477,1.0,2974.0416894
7426763,1,4459.339828,4413.17318,66273.16119,7,660,0,3.3302096206652686e-10,1.3365482757319264e-06,0.0,0.0
1563844,0,6327.179535,5774.946072,99772.52289,3,653,0,1.7756608083484183e-10,1.0111432254915302e-06,0.0,0.0
4837967,1,4494.770713,6711.501627,75006.57785,7,661,0,4.345720293273078e-10,1.7579714670984243e-06,0.0,0.0
4772898,2,4775.342333,10004.35728,64773.53487,4,649,0,0.0003029714644721526,1.3021132139863882,0.0,0.0
3504956,2,2125.329469,5493.259689,34992.02195,4,749,0,8.561273825675101e-05,0.16375974798497095,0.0,0.0
6494144,0,5275.827903,4135.172281,79894.67745,3,521,0,8.32872609973639e-09,3.9546832998090255e-05,0.0,0.0
2115143,2,2283.674412,8328.364985,47144.05625,4,483,0,0.01799392236564115,36.98303407013628,0.0,0.0
4364947,4,3935.64522,15409.13358,64536.29287,6,566,1,0.9381806937083191,3323.1117264204872,1.0,3542.0806979999998
7531400,0,3583.983503,2805.463872,79224.86769,5,667,0,6.351260891714649e-12,2.0486532833238936e-08,0.0,0.0
3080588,0,3690.482761,652.343164,65234.3164,3,666,0,3.341546497786713e-10,1.109872777064561e-06,0.0,0.0
5202417,0,3498.002278,2871.341273,49483.90769,3,720,0,2.483614285643072e-09,7.818919585967528e-06,0.0,0.0
2502214,0,5243.465408,2104.881228,74981.0861,4,614,0,1.3194405091210475e-10,6.226596600741109e-07,0.0,0.0
2387597,1,4428.40939,8759.507493,92654.00432,4,684,0,2.252687693177201e-08,8.97824099988302e-05,0.0,0.0
1484451,3,6487.608645,16083.61521,85983.95359,4,546,1,0.47101376562913694,2750.1776800286334,0.9230769230769231,5389.705643538462
5933016,1,3609.741217,8208.627045,67799.42318,6,621,0,2.7261105365333326e-08,8.856498209240119e-05,0.0,0.0
4553536,0,5201.016089,6757.578086,74389.8002,3,687,0,2.7271527956652585e-09,1.2765569010674704e-05,0.0,0.0
8583455,4,3828.030126,15809.14801,67401.21177,6,646,1,0.7409693590287949,2552.8077259246234,1.0,3445.2271134000002
5453687,3,5691.309927,13948.58887,73172.11036,4,615,0,0.22381888246885018,1146.440364880512,0.007272727272727273,37.25221043127273
3065326,0,3945.639511,2599.3489,58251.55973,3,571,0,1.4490063169727568e-08,5.145530918342669e-05,0.0,0.0
5016598,1,4734.721401,9742.298233,102041.2397,4,685,0,1.3312747014167558e-08,5.6728933374670186e-05,0.0,0.0
6789185,4,4024.721635,13690.45883,67101.24842,7,594,0,0.3008862479250339,1089.8850525280718,0.0,0.0
8864483,0,3651.66093,3512.391664,56107.60769,4,650,0,1.1193343307841562e-09,3.67868649899898e-06,0.0,0.0
7962400,2,3147.204608,8843.270579,57186.44973,6,651,0,9.310196855271837e-06,0.02637098499986877,0.0,0.0
8072238,4,4103.906152,13477.69778,60138.23125,6,692,1,0.42822468530745816,1581.6545284243873,0.08333333333333333,307.79296139999997
1361045,0,7228.237032,4184.396284,99112.39371,8,685,0,6.7476257166723894e-15,4.3896094274994216e-11,0.0,0.0
3403165,2,1492.424984,7212.435101,53834.90615,6,604,0,1.181634908768301e-05,0.01587151313831136,0.0,0.0
7078223,1,7099.851178,11380.70875,98425.88316,6,679,0,2.0641115493143486e-09,1.3189396333430595e-05,0.0,0.0
2200372,0,7508.169377,6869.840265,108554.2366,4,617,0,4.5493608899163373e-11,3.0741634906732183e-07,0.0,0.0
6104758,5,3619.277312,21815.56043,66905.29971,5,583,1,0.9999955677722328,3257.3351434847405,1.0,3257.3495808000002
1096072,3,3446.291496,8595.315399,52580.51806,5,699,0,0.004226214523494329,13.10829045533118,0.007272727272727273,22.557544337454544
2323585,0,5555.751545,6393.736656,103098.0088,6,750,0,1.2275611631395686e-13,6.13802234582519e-10,0.0,0.0
3700188,3,3148.23504,10050.13991,57936.46746,5,642,0,0.015023034263713776,42.56643858852988,0.007272727272727273,20.60662935272727
8083037,5,4813.626959,24927.42196,82082.3233,4,642,1,0.9999978357322334,4332.254886920099,1.0,4332.2642631
5193803,1,3366.890735,10099.78433,87064.43525,5,652,0,2.6595304033579223e-08,8.058913447064942e-05,0.0,0.0
2201059,0,3530.74257,5180.098569,46455.76773,2,742,0,4.9311629022976896e-08,0.00015669600100872482,0.0,0.0
5527592,1,4730.102387,6145.296849,79780.97449,6,616,0,2.5935053845654085e-09,1.1040791409207173e-05,0.0,0.0
6359212,1,3194.125308,5796.005855,59806.79967,6,679,0,5.533925561942297e-09,1.590844652098921e-05,0.0,0.0
6725412,0,1943.62123,1408.33966,31646.9585,2,642,0,1.9883305351166004e-07,0.00034781052962788966,0.0,0.0
3693917,0,4109.64435,5683.354341,60152.98373,3,749,0,2.1119558111837376e-09,7.811448540192822e-06,0.0,0.0
4801095,0,6315.664471,6263.33225,108427.9387,4,646,0,1.6845712896896314e-11,9.57526833884351e-08,0.0,0.0
6101820,1,4607.401645,7217.286288,61999.13539,5,684,0,5.7187771371150943e-08,0.0002371383287003923,0.0,0.0
3783862,5,5540.846618,18461.78652,67774.54032,5,564,1,0.9999810853699826,4986.667633442614,1.0,4986.7619562
7116748,1,3395.683513,4378.894309,47662.50214,4,539,0,5.327832618706449e-06,0.016282470045028596,0.0,0.0
2871383,0,5226.221479,1284.979489,65860.32008,4,646,0,1.282277876818513e-10,6.031321363687885e-07,0.0,0.0
4476839,3,3065.845595,7069.288154,42433.94835,6,523,0,0.028556625320490164,78.79518355220121,0.0,0.0
5608759,3,4043.325651,12161.42581,70936.91434,5,591,0,0.031324629580697,113.990110462535,0.007272727272727273,26.46540426109091
6341937,0,4452.25729,3694.561704,54260.74478,5,685,0,1.4312356891651507e-10,5.735006577714345e-07,0.0,0.0
8677850,0,5529.900594,5953.91868,70449.73038,4,679,0,5.641784464679899e-10,2.807865653620801e-06,0.0,0.0
7224937,1,2782.906815,10339.56528,85085.20525,6,707,0,2.1441859327768876e-09,5.370362680456739e-06,0.0,0.0
1808120,0,3305.336549,520.2548034,52025.48034,3,646,0,2.0392032575864352e-09,6.066227752326276e-06,0.0,0.0
3579022,0,4939.506739,749.8294388,74982.94388,1,676,0,3.568737980536401e-09,1.5865024774126325e-05,0.0,0.0
2117221,5,3430.050747,18504.33879,57923.5737,6,701,1,0.9994087318409297,3085.2204004883733,1.0,3087.0456722999998
8938093,5,1566.135185,11697.45411,47805.08759,7,590,1,0.9933253329855835,1400.1135787265073,1.0,1409.5216665
1242469,0,4752.252635,3294.716155,89303.63692,6,607,0,1.5853896917922202e-12,6.780755106289274e-09,0.0,0.0
5764371,1,7117.686512,7013.935961,101791.1152,5,593,0,3.7169192624399186e-09,2.3810279490415438e-05,0.0,0.0
6374521,5,4302.281736,21031.34228,74601.11754,4,567,1,0.999998012099276,3872.04586514192,1.0,3872.0535624
6764340,0,1117.379626,2018.232191,22672.728,5,686,0,1.5805133557280528e-09,1.5894300800802748e-06,0.0,0.0
3106052,0,1003.545213,1242.194251,18825.63353,2,607,0,1.4509375981343627e-06,0.0013104733328725116,0.0,0.0
3669060,1,4224.598684,10228.9112,71962.47797,4,623,0,1.8114234141983795e-06,0.006887283274610335,0.0,0.0
5020799,5,6624.650409,30884.98753,101575.2833,4,626,1,0.9999995472952463,5962.182668990342,1.0,5962.1853681
8116726,0,2555.763081,2875.261034,58810.6734,6,656,0,1.3606297290646563e-11,3.1297025056090333e-08,0.0,0.0
2687190,0,3472.196026,5998.179475,62853.73983,3,658,0,1.0206871588563467e-08,3.189623307093214e-05,0.0,0.0
1033142,0,4837.287911,7191.998129,78589.62767,3,566,0,2.1730642023940244e-08,9.460563476460726e-05,0.0,0.0
8985202,0,2223.546904,3612.743784,45784.50158,4,683,0,1.8195790179771724e-09,3.6413273628058516e-06,0.0,0.0
1182311,0,5057.805192,5153.869131,95535.63461,5,612,0,1.192485210188416e-11,5.4282220987267636e-08,0.0,0.0
8122936,2,3369.597023,9098.442985,69490.85694,8,707,0,2.6162583146604502e-08,7.934162605630966e-05,0.0,0.0
3476375,2,4748.341618,12251.99565,62352.70937,3,611,0,0.016984424089766553,72.58306298688028,0.0,0.0
7698326,2,3754.791505,7331.581313,75528.51306,8,816,0,6.001880017269071e-10,2.0282227292584044e-06,0.0,0.0
3256258,1,2686.235628,4728.632795,36268.33247,5,707,0,1.4984499253475742e-07,0.00036226706186183347,0.0,0.0
3697554,0,6729.602087,7543.870643,96339.07731,4,539,0,1.1602129982035726e-09,7.026994632667761e-06,0.0,0.0
2448851,1,4137.048819,8119.851625,72978.27961,5,633,0,6.890215194213739e-08,0.0002565464096869002,0.0,0.0
7642154,0,3832.906416,5546.065091,56763.29429,4,551,0,2.261183263244739e-08,7.800213453698319e-05,0.0,0.0
8900160,0,3544.585277,4705.780518,62967.44961,3,646,0,6.184579661821189e-09,1.972959301235252e-05,0.0,0.0
8305136,2,3502.899678,11272.32836,75688.96231,9,692,0,1.0070083115064832e-08,3.174704181107446e-05,0.0,0.0
6726712,4,4037.841409,17524.48,69352.16232,5,651,1,0.9699652005276385,3524.9090867815385,1.0,3634.0572681000003
3591119,0,2886.034894,799.121431,63615.10376,4,619,0,1.7422586542996407e-10,4.525397343614021e-07,0.0,0.0
1228437,2,2625.78886,5535.183517,56907.26033,7,643,0,2.8616011590618916e-07,0.0006762564400705024,0.0,0.0
1994796,5,5225.178116,26431.04701,94340.07176,5,687,1,0.9999483014019974,4702.41718345538,1.0,4702.6603044
6528314,3,5220.360137,18622.56844,84314.30403,3,558,1,0.9490912205679709,4459.138176806739,0.9733333333333334,4573.035480012
7336769,0,3617.917139,9033.092798,80817.17321,3,643,0,9.543003423327027e-09,3.107321607851147e-05,0.0,0.0
5332097,3,3701.295491,9382.65249,52433.15968,4,668,0,0.06818733071739329,227.1433137548522,0.007272727272727273,24.226661395636363
4735209,4,5814.91844,20648.40275,82285.84496,4,700,1,0.9910134119838082,5186.3959472687675,1.0,5233.426596
5138492,0,3108.158482,2412.922551,53046.64148,4,689,0,3.844114904527966e-10,1.0753306511662095e-06,0.0,0.0
8321264,0,5790.633855,8673.566611,92662.31709,3,718,0,5.579641595771578e-10,2.9078695370917016e-06,0.0,0.0
5082507,2,5812.639085,15663.53861,96493.81376,5,623,0,5.792191209144513e-05,0.30301125309060123,0.0,0.0
7855003,4,4092.336315,18080.0628,71266.96792,3,629,1,0.9994605636344797,3681.1158839745744,1.0,3683.1026835000002
4219467,0,2143.352289,5125.502134,53710.50193,3,695,0,7.814702899161105e-09,1.5074695212094702e-05,0.0,0.0
4894489,0,5454.726298,6161.967137,87234.01504,6,750,0,6.695487155786893e-13,3.2869844879932785e-09,0.0,0.0
6165122,5,6863.977612,33742.51884,108466.6621,6,644,1,0.9999904881596445,6177.5210906466755,1.0,6177.5798508
1304495,1,3160.816867,8230.537074,71545.25362,5,661,0,4.616215080793953e-08,0.00013131909440165966,0.0,0.0
4750676,1,3916.523144,7041.111638,77963.79076,6,632,0,3.6173752209892613e-09,1.27507803961829e-05,0.0,0.0
2380691,0,3907.637834,620.0511193,62005.11193,5,549,0,1.3842864514253368e-10,4.868361099614926e-07,0.0,0.0
8104707,1,6465.929571,11825.03856,104793.4082,4,726,0,1.639642254977875e-08,9.541630208090308e-05,0.0,0.0
